investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003759,2/9/2024,120843,Redemption,242761,Haryana,Gurugram,T30,26-35,Male,6.1,Net Banking,Pending
INV000968,2/9/2024,101207,Redemption,468551,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,Verified
INV003913,2/9/2024,148568,SIP,2727,Telangana,Hyderabad,T30,36-45,Male,51.7,Cheque,Verified
INV001945,2/9/2024,118636,Lumpsum,77284,Gujarat,Ahmedabad,T30,26-35,Male,8,Net Banking,Verified
INV004697,2/9/2024,101206,Lumpsum,98770,Uttar Pradesh,Lucknow,T30,18-25,Female,5.7,Net Banking,Verified
INV000492,2/9/2024,120842,SIP,4219,Telangana,Hyderabad,T30,36-45,Male,12.4,Net Banking,Verified
INV000494,2/9/2024,120507,Lumpsum,330989,Punjab,Amritsar,B30,56+,Male,30.4,Mandate,Verified
INV000304,2/9/2024,125498,SIP,21961,West Bengal,Kolkata,T30,36-45,Male,25.6,Mandate,Verified
INV001558,2/9/2024,120503,Redemption,277830,West Bengal,Kolkata,T30,56+,Female,23.8,UPI,Verified
INV004181,2/9/2024,118636,Redemption,335973,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,Mandate,Verified
INV004570,2/9/2024,120503,Lumpsum,20120,Uttar Pradesh,Kanpur,B30,56+,Male,20.7,Mandate,Verified
INV000652,2/9/2024,120503,SIP,14859,Delhi,Gurugram,T30,26-35,Male,8,Mandate,Verified
INV003811,2/9/2024,120843,SIP,5663,Gujarat,Surat,T30,46-55,Female,83.6,Mandate,Verified
INV004919,2/9/2024,118633,Lumpsum,361588,Telangana,Hyderabad,T30,26-35,Male,6.6,Net Banking,Verified
INV002929,2/9/2024,119552,Redemption,173366,West Bengal,Kolkata,T30,26-35,Male,13,Cheque,Verified
INV001387,2/9/2024,125497,SIP,57449,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Net Banking,Verified
INV001168,2/9/2024,120503,SIP,2367,West Bengal,Kolkata,T30,46-55,Male,50.9,Cheque,Verified
INV001638,2/9/2024,120506,SIP,2037,West Bengal,Kolkata,T30,36-45,Female,15.8,Cheque,Verified
INV003271,2/9/2024,125497,SIP,1147,West Bengal,Kolkata,T30,18-25,Male,4.8,Cheque,Verified
INV003621,2/9/2024,101207,Lumpsum,243743,West Bengal,Kolkata,T30,26-35,Male,18.2,Mandate,Verified
INV000280,2/9/2024,120507,SIP,3469,Punjab,Amritsar,B30,26-35,Female,22.9,Net Banking,Verified
INV002653,2/9/2024,119095,SIP,513,Gujarat,Ahmedabad,T30,26-35,Male,7.5,UPI,Verified
INV004622,2/9/2024,120841,SIP,12580,Delhi,New Delhi,T30,36-45,Male,48.8,Cheque,Verified
INV000231,2/10/2024,120506,SIP,810,Rajasthan,Udaipur,B30,26-35,Female,22.9,Net Banking,Verified
INV004491,2/10/2024,100033,Redemption,517527,Punjab,Chandigarh,T30,46-55,Male,83.6,UPI,Verified
INV003492,2/10/2024,118636,SIP,2609,Gujarat,Ahmedabad,T30,36-45,Male,35.2,Cheque,Pending
INV001151,2/10/2024,119092,SIP,2119,Uttar Pradesh,Agra,B30,26-35,Male,11.2,Net Banking,Verified
INV003342,2/10/2024,119095,Lumpsum,403886,Tamil Nadu,Chennai,T30,56+,Male,32.8,Net Banking,Verified
INV004631,2/10/2024,119094,SIP,1066,Tamil Nadu,Chennai,T30,36-45,Female,20.2,Mandate,Verified
INV004343,2/10/2024,101208,Lumpsum,49098,Madhya Pradesh,Bhopal,B30,18-25,Male,7.9,Cheque,Verified
INV003041,2/10/2024,120844,SIP,3324,Madhya Pradesh,Bhopal,B30,36-45,Male,32,Mandate,Verified
INV003102,2/10/2024,149324,Redemption,429666,Maharashtra,Pune,T30,18-25,Male,4.3,UPI,Verified
INV004794,2/10/2024,120507,Redemption,444025,Rajasthan,Udaipur,B30,36-45,Female,46,Cheque,Verified
INV003117,2/10/2024,118635,SIP,4250,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Cheque,Verified
INV002374,2/10/2024,102886,Lumpsum,289422,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Net Banking,Verified
INV003614,2/10/2024,101206,SIP,1829,Maharashtra,Mumbai,T30,26-35,Male,13.3,Net Banking,Verified
INV004364,2/10/2024,100033,SIP,2588,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified
INV001942,2/10/2024,119599,Redemption,460832,Tamil Nadu,Coimbatore,B30,26-35,Female,20.3,Mandate,Verified
INV001345,2/10/2024,119093,Redemption,373597,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Net Banking,Verified
INV000864,2/10/2024,119598,SIP,4232,Tamil Nadu,Chennai,T30,26-35,Female,24.9,Cheque,Verified
INV002671,2/10/2024,119095,SIP,48193,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,Verified
INV000343,2/10/2024,102886,Redemption,390881,Punjab,Chandigarh,T30,36-45,Male,28.5,Cheque,Pending
INV000084,2/10/2024,119092,SIP,1800,West Bengal,Kolkata,T30,26-35,Male,11.2,Cheque,Verified
INV000225,2/10/2024,119599,SIP,8484,Delhi,New Delhi,T30,56+,Male,44,Mandate,Verified
INV000392,2/10/2024,102886,SIP,11778,Gujarat,Surat,T30,26-35,Female,16.6,Net Banking,Verified
INV001223,2/10/2024,101206,SIP,1693,Punjab,Amritsar,B30,56+,Male,46,Cheque,Verified
INV003464,2/10/2024,125498,SIP,498,Uttar Pradesh,Kanpur,B30,18-25,Male,3,Mandate,Verified
INV001481,2/10/2024,119599,SIP,2869,Telangana,Hyderabad,T30,26-35,Male,23.4,UPI,Verified
INV002178,2/10/2024,119093,SIP,2011,Gujarat,Ahmedabad,T30,36-45,Female,33.8,UPI,Verified
INV003823,2/10/2024,149323,Redemption,361061,Madhya Pradesh,Indore,T30,26-35,Male,10.5,UPI,Verified
INV003344,2/10/2024,120506,SIP,5512,Haryana,Gurugram,T30,36-45,Female,52.5,UPI,Verified
INV002465,2/10/2024,125497,Lumpsum,266412,Rajasthan,Jaipur,T30,26-35,Female,7,Mandate,Verified
INV002179,2/10/2024,119092,SIP,9741,Haryana,Gurugram,T30,26-35,Female,12,Mandate,Verified
INV001607,2/10/2024,100016,SIP,2145,Punjab,Amritsar,B30,26-35,Male,14.8,UPI,Verified
INV004051,2/10/2024,118635,Lumpsum,448890,Rajasthan,Udaipur,B30,36-45,Female,28.8,Cheque,Verified
INV002446,2/10/2024,120503,SIP,48349,Tamil Nadu,Coimbatore,B30,26-35,Male,12.9,Net Banking,Verified
INV000091,2/10/2024,118632,SIP,8951,Haryana,Gurugram,T30,26-35,Male,14.6,Cheque,Verified
INV004110,2/10/2024,102885,Redemption,111632,West Bengal,Kolkata,T30,18-25,Male,5.5,Net Banking,Verified
INV003938,2/10/2024,119599,SIP,2428,Delhi,Gurugram,T30,36-45,Female,15.3,Net Banking,Verified
INV001895,2/10/2024,100033,Redemption,309272,Gujarat,Ahmedabad,T30,36-45,Male,56.4,Cheque,Verified
INV001341,2/10/2024,118635,Lumpsum,185364,Madhya Pradesh,Indore,T30,46-55,Male,89.7,Mandate,Verified
INV004336,2/10/2024,125497,SIP,5181,West Bengal,Kolkata,T30,46-55,Female,35,UPI,Verified
INV001336,2/10/2024,118632,SIP,25876,Tamil Nadu,Coimbatore,B30,18-25,Male,5,Cheque,Verified
INV004656,2/10/2024,120841,Redemption,80450,Haryana,Gurugram,T30,18-25,Male,4.7,Mandate,Verified
INV003505,2/10/2024,120844,Lumpsum,85265,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
INV004335,2/10/2024,148569,SIP,29873,Gujarat,Ahmedabad,T30,26-35,Female,6.6,Cheque,Verified
INV000280,2/10/2024,149324,Redemption,105293,Punjab,Amritsar,B30,26-35,Female,22.9,Cheque,Pending
INV002363,2/10/2024,149322,Redemption,190403,Punjab,Chandigarh,T30,26-35,Male,12.7,Mandate,Verified
INV002351,2/10/2024,120841,Redemption,103247,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Net Banking,Verified
INV003892,2/10/2024,120842,SIP,20237,Punjab,Amritsar,B30,46-55,Male,24.4,Mandate,Verified
INV001550,2/10/2024,119552,Redemption,226758,Punjab,Chandigarh,T30,18-25,Male,4.1,UPI,Verified
INV004007,2/10/2024,120503,SIP,1187,Delhi,New Delhi,T30,18-25,Female,4.5,Mandate,Verified
INV002783,2/10/2024,102885,Lumpsum,481609,West Bengal,Kolkata,T30,26-35,Male,7,Net Banking,Verified
INV000429,2/10/2024,119093,Lumpsum,478857,Gujarat,Surat,T30,36-45,Female,41.7,Net Banking,Verified
INV002584,2/10/2024,148569,Redemption,449133,Tamil Nadu,Chennai,T30,36-45,Female,40,UPI,Pending
INV003374,2/10/2024,100033,Redemption,368247,Karnataka,Mysore,B30,26-35,Male,15.8,Net Banking,Verified
INV000958,2/10/2024,101208,SIP,58538,Delhi,Gurugram,T30,56+,Male,74.6,Net Banking,Verified
INV000266,2/10/2024,100016,Lumpsum,353928,Madhya Pradesh,Indore,T30,56+,Male,67.6,Mandate,Verified
INV001009,2/10/2024,118633,Redemption,457777,Punjab,Chandigarh,T30,26-35,Male,21.2,Cheque,Verified
INV001621,2/10/2024,119598,SIP,13567,Karnataka,Bangalore,T30,26-35,Female,10,UPI,Verified
INV004832,2/10/2024,120842,SIP,45352,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,UPI,Verified
INV004726,2/10/2024,119092,Lumpsum,418527,Karnataka,Bangalore,T30,26-35,Male,16.6,Cheque,Verified
INV000771,2/10/2024,101206,SIP,1186,Rajasthan,Udaipur,B30,26-35,Male,10.9,Cheque,Verified
INV000184,2/10/2024,101207,SIP,6111,Gujarat,Ahmedabad,T30,36-45,Male,53.1,Mandate,Verified
INV002295,2/10/2024,149324,SIP,2052,Telangana,Hyderabad,T30,26-35,Female,17.9,Cheque,Verified
INV002026,2/10/2024,119094,Redemption,28001,Telangana,Hyderabad,T30,26-35,Male,6.8,UPI,Verified
INV003134,2/10/2024,148568,SIP,2052,Telangana,Hyderabad,T30,36-45,Female,41.3,UPI,Verified
INV002602,2/10/2024,120507,SIP,9606,Gujarat,Surat,T30,56+,Female,45.7,Net Banking,Verified
INV003536,2/10/2024,102887,Lumpsum,395506,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV002735,2/10/2024,101206,Lumpsum,282938,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Mandate,Verified
INV000303,2/10/2024,125498,SIP,8906,West Bengal,Kolkata,T30,18-25,Female,5,Mandate,Verified
INV000648,2/10/2024,119095,SIP,11538,Uttar Pradesh,Kanpur,B30,18-25,Female,5.8,Mandate,Verified
INV002239,2/10/2024,102887,Lumpsum,263495,Gujarat,Surat,T30,26-35,Male,8.9,Cheque,Verified
INV003484,2/10/2024,119552,SIP,40136,Madhya Pradesh,Bhopal,B30,26-35,Female,7.1,Cheque,Verified
INV002899,2/11/2024,120503,SIP,2170,Punjab,Amritsar,B30,18-25,Male,7.6,Net Banking,Verified
INV001814,2/11/2024,118632,SIP,7267,West Bengal,Kolkata,T30,26-35,Female,6.9,Mandate,Verified
INV002699,2/11/2024,120843,Redemption,16830,Gujarat,Surat,T30,18-25,Female,6.1,Net Banking,Verified
INV000888,2/11/2024,119095,SIP,4046,Gujarat,Ahmedabad,T30,26-35,Male,21.9,Mandate,Verified
INV001680,2/11/2024,120844,SIP,6204,Madhya Pradesh,Indore,T30,26-35,Male,22.8,UPI,Verified
INV000283,2/11/2024,118636,SIP,8256,West Bengal,Kolkata,T30,46-55,Male,18.1,Mandate,Verified
INV002936,2/11/2024,120841,SIP,10548,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Net Banking,Verified
INV004776,2/11/2024,148568,SIP,8603,Punjab,Chandigarh,T30,36-45,Male,22.9,Cheque,Verified
INV002260,2/11/2024,125497,Lumpsum,153683,Telangana,Hyderabad,T30,26-35,Female,10.1,Mandate,Verified
INV004483,2/11/2024,120504,SIP,11681,Tamil Nadu,Chennai,T30,46-55,Female,72.3,Cheque,Verified
INV002312,2/11/2024,118632,SIP,416,Delhi,Noida,T30,18-25,Female,5.5,Cheque,Verified
INV003731,2/11/2024,119095,SIP,10490,Tamil Nadu,Coimbatore,B30,26-35,Female,9.9,Mandate,Verified
INV001612,2/11/2024,119120,Lumpsum,17271,Haryana,Gurugram,T30,26-35,Female,12,Mandate,Verified
INV002032,2/11/2024,149324,Lumpsum,156198,Haryana,Gurugram,T30,26-35,Male,14.2,UPI,Verified
INV000881,2/11/2024,118633,SIP,823,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Mandate,Verified
INV001140,2/11/2024,119094,Redemption,525353,Uttar Pradesh,Lucknow,T30,36-45,Female,18.8,Cheque,Verified
INV002885,2/11/2024,118634,SIP,4159,Delhi,Gurugram,T30,26-35,Male,23.4,UPI,Verified
INV004695,2/11/2024,118633,SIP,5018,Gujarat,Ahmedabad,T30,26-35,Female,14.3,UPI,Verified
INV000192,2/11/2024,118635,SIP,2418,Haryana,Faridabad,B30,26-35,Male,24.4,Net Banking,Verified
INV000367,2/11/2024,120505,SIP,889,Haryana,Gurugram,T30,36-45,Male,38.5,UPI,Verified
INV000602,2/11/2024,119093,SIP,22143,West Bengal,Kolkata,T30,18-25,Male,8,Cheque,Verified
INV004476,2/11/2024,119093,Lumpsum,43796,Gujarat,Surat,T30,26-35,Male,9.3,Mandate,Verified
INV002904,2/11/2024,119599,Lumpsum,167862,West Bengal,Kolkata,T30,36-45,Male,52.2,Mandate,Verified
INV003819,2/11/2024,149324,SIP,9116,Haryana,Gurugram,T30,26-35,Male,19,Net Banking,Verified
INV001275,2/11/2024,148567,SIP,11867,Delhi,Noida,T30,36-45,Female,37.4,Cheque,Verified
INV004666,2/11/2024,120503,SIP,3043,Rajasthan,Jaipur,T30,26-35,Male,24.1,Mandate,Verified
INV002740,2/11/2024,102885,SIP,3353,Maharashtra,Mumbai,T30,26-35,Female,24.5,Net Banking,Verified
INV004067,2/11/2024,148567,SIP,1624,Delhi,Gurugram,T30,26-35,Male,8.5,Mandate,Verified
INV001198,2/11/2024,125498,SIP,2237,Maharashtra,Mumbai,T30,26-35,Female,20.4,Cheque,Verified
INV000843,2/11/2024,101206,Lumpsum,258101,Maharashtra,Mumbai,T30,26-35,Male,10.2,Cheque,Verified
INV002684,2/11/2024,101206,SIP,17621,Delhi,New Delhi,T30,36-45,Female,56.2,Net Banking,Verified
INV002847,2/11/2024,118632,SIP,12604,Haryana,Faridabad,B30,26-35,Male,13.4,Net Banking,Verified
INV004611,2/11/2024,149324,SIP,3573,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Net Banking,Verified
INV003267,2/11/2024,125498,SIP,2216,Rajasthan,Udaipur,B30,36-45,Male,29.9,Net Banking,Pending
INV004765,2/11/2024,118634,Lumpsum,304554,Haryana,Gurugram,T30,26-35,Male,10.4,Mandate,Verified
INV001363,2/11/2024,101207,SIP,4681,Karnataka,Mysore,B30,56+,Male,29.4,Cheque,Verified
INV004411,2/11/2024,125497,Lumpsum,286112,Maharashtra,Mumbai,T30,26-35,Female,13.8,Mandate,Verified
INV004701,2/11/2024,119093,SIP,3563,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV002463,2/11/2024,149322,Redemption,511077,Punjab,Amritsar,B30,18-25,Male,7,UPI,Verified
INV004468,2/11/2024,149322,SIP,44493,Telangana,Hyderabad,T30,46-55,Female,20.8,Net Banking,Verified
INV000113,2/11/2024,102887,SIP,5409,Punjab,Chandigarh,T30,26-35,Female,7.3,UPI,Verified
INV000311,2/11/2024,148567,SIP,559,Punjab,Amritsar,B30,36-45,Male,29.2,Net Banking,Verified
INV001251,2/11/2024,119551,SIP,2647,Punjab,Chandigarh,T30,26-35,Female,11.7,Mandate,Verified
INV003528,2/11/2024,149322,SIP,55917,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,UPI,Verified
INV001727,2/11/2024,120843,Lumpsum,439105,Gujarat,Surat,T30,46-55,Female,74.1,Net Banking,Verified
INV001410,2/11/2024,102887,SIP,2613,Maharashtra,Mumbai,T30,46-55,Male,26.5,Mandate,Verified
INV002547,2/11/2024,119093,Lumpsum,532735,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV004849,2/11/2024,148569,Lumpsum,170264,Maharashtra,Pune,T30,46-55,Female,21.9,UPI,Verified
INV002090,2/11/2024,120505,SIP,8654,Maharashtra,Mumbai,T30,26-35,Male,23.7,Net Banking,Verified
INV002883,2/11/2024,118635,Lumpsum,207729,West Bengal,Kolkata,T30,26-35,Female,12.5,Cheque,Verified
INV000652,2/11/2024,149322,Lumpsum,382212,Delhi,Gurugram,T30,26-35,Male,8,Net Banking,Verified
INV002460,2/11/2024,119095,Redemption,396294,Madhya Pradesh,Bhopal,B30,36-45,Male,44.8,UPI,Verified
INV001762,2/11/2024,102886,SIP,910,Punjab,Amritsar,B30,18-25,Female,7.5,Net Banking,Verified
INV000102,2/11/2024,148568,SIP,2925,Gujarat,Surat,T30,26-35,Male,21.9,Net Banking,Verified
INV002161,2/12/2024,125498,SIP,513,Maharashtra,Nashik,B30,26-35,Male,11.4,UPI,Verified
INV001174,2/12/2024,120503,Lumpsum,101774,Maharashtra,Nashik,B30,36-45,Male,12.7,Net Banking,Verified
INV000529,2/12/2024,120843,Lumpsum,285338,Maharashtra,Mumbai,T30,18-25,Male,4.7,Net Banking,Verified
INV003567,2/12/2024,148569,Redemption,172352,Tamil Nadu,Chennai,T30,46-55,Male,76.1,Cheque,Verified
INV002126,2/12/2024,149323,SIP,868,Delhi,New Delhi,T30,26-35,Female,22,UPI,Verified
INV003078,2/12/2024,148568,SIP,8794,Haryana,Gurugram,T30,36-45,Male,57.5,Mandate,Verified
INV004290,2/12/2024,120843,SIP,28249,Gujarat,Ahmedabad,T30,46-55,Male,41.9,UPI,Pending
INV004617,2/12/2024,118634,SIP,12199,Karnataka,Bangalore,T30,26-35,Male,22.1,UPI,Verified
INV004403,2/12/2024,120504,SIP,6230,West Bengal,Kolkata,T30,26-35,Male,17.6,Mandate,Verified
INV002725,2/12/2024,125497,Lumpsum,484450,Rajasthan,Udaipur,B30,46-55,Female,49.2,UPI,Verified
INV001933,2/12/2024,120507,SIP,3096,Rajasthan,Udaipur,B30,26-35,Male,16.4,UPI,Verified
INV003078,2/12/2024,101206,SIP,11353,Haryana,Gurugram,T30,36-45,Male,57.5,UPI,Verified
INV004126,2/12/2024,120507,SIP,43495,Delhi,Noida,T30,26-35,Female,14.7,UPI,Pending
INV000671,2/12/2024,125498,SIP,5273,Uttar Pradesh,Agra,B30,36-45,Female,15.3,Mandate,Verified
INV003568,2/12/2024,101208,SIP,17275,Tamil Nadu,Chennai,T30,18-25,Female,5.3,Mandate,Verified
INV001181,2/12/2024,101208,SIP,2937,West Bengal,Kolkata,T30,26-35,Male,21,Net Banking,Verified
INV004023,2/12/2024,119599,SIP,41802,Tamil Nadu,Chennai,T30,46-55,Male,69.6,Mandate,Verified
INV000411,2/12/2024,119551,SIP,14898,West Bengal,Kolkata,T30,26-35,Female,11.1,Cheque,Verified
INV003958,2/12/2024,120843,SIP,41255,Haryana,Faridabad,B30,18-25,Male,6.6,Mandate,Verified
INV003190,2/12/2024,101207,SIP,2914,Punjab,Chandigarh,T30,26-35,Female,19.6,Cheque,Verified
INV003829,2/12/2024,119598,SIP,597,Punjab,Amritsar,B30,36-45,Male,55.6,UPI,Verified
INV003521,2/12/2024,120841,Lumpsum,88780,Rajasthan,Jaipur,T30,46-55,Male,95.4,Cheque,Verified
INV003896,2/12/2024,118632,SIP,968,Haryana,Faridabad,B30,56+,Female,14.3,Net Banking,Verified
INV004099,2/12/2024,119598,Lumpsum,320253,West Bengal,Kolkata,T30,26-35,Male,22.6,UPI,Verified
INV001706,2/12/2024,148567,Lumpsum,551842,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Verified
INV004594,2/12/2024,120843,Redemption,367126,Haryana,Gurugram,T30,26-35,Female,9.8,UPI,Verified
INV003494,2/12/2024,118633,SIP,855,Punjab,Chandigarh,T30,26-35,Female,18.6,UPI,Verified
INV003193,2/12/2024,125498,SIP,2157,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV000962,2/12/2024,119093,SIP,2873,Punjab,Chandigarh,T30,26-35,Male,24.5,Mandate,Verified
INV002765,2/12/2024,120843,SIP,1148,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Cheque,Verified
INV000645,2/12/2024,125497,SIP,6202,Karnataka,Bangalore,T30,18-25,Male,3.9,Mandate,Verified
INV003043,2/12/2024,102885,SIP,1852,Karnataka,Bangalore,T30,26-35,Male,21.2,Cheque,Verified
INV000431,2/12/2024,119599,SIP,478,Madhya Pradesh,Bhopal,B30,18-25,Female,4.6,Cheque,Verified
INV004146,2/12/2024,119095,SIP,47564,Uttar Pradesh,Agra,B30,56+,Male,40.7,UPI,Verified
INV000432,2/12/2024,100033,SIP,2375,Maharashtra,Pune,T30,18-25,Female,6.7,UPI,Verified
INV002932,2/12/2024,120503,Redemption,416231,Haryana,Gurugram,T30,36-45,Female,28.4,UPI,Verified
INV003079,2/12/2024,101206,SIP,6503,Gujarat,Surat,T30,26-35,Male,8.5,Mandate,Pending
INV000935,2/12/2024,119599,SIP,2507,Telangana,Hyderabad,T30,36-45,Male,14.6,UPI,Verified
INV003438,2/12/2024,119598,SIP,7290,Delhi,Noida,T30,26-35,Female,19.6,UPI,Verified
INV002794,2/12/2024,118634,SIP,4281,Madhya Pradesh,Bhopal,B30,56+,Male,39.9,UPI,Verified
INV003636,2/12/2024,148567,Lumpsum,112957,West Bengal,Kolkata,T30,46-55,Female,94,Net Banking,Verified
INV001014,2/12/2024,101207,SIP,1189,Punjab,Chandigarh,T30,18-25,Female,6.9,Net Banking,Verified
INV003379,2/12/2024,148568,Redemption,337426,Uttar Pradesh,Lucknow,T30,36-45,Male,43.2,UPI,Verified
INV001340,2/12/2024,101207,Redemption,138600,Karnataka,Mysore,B30,36-45,Male,37.6,UPI,Verified
INV000014,2/12/2024,100016,Lumpsum,258333,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Cheque,Verified
INV000363,2/12/2024,119599,SIP,11864,Madhya Pradesh,Bhopal,B30,26-35,Male,22.6,Net Banking,Verified
INV000570,2/12/2024,120843,SIP,5389,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Net Banking,Verified
INV002019,2/12/2024,120844,Lumpsum,96272,Delhi,New Delhi,T30,36-45,Male,19.8,Cheque,Verified
INV004085,2/12/2024,101208,Redemption,298503,Maharashtra,Pune,T30,36-45,Female,34.5,Mandate,Verified
INV004460,2/12/2024,119095,SIP,2911,Haryana,Gurugram,T30,26-35,Male,24.7,Net Banking,Pending
INV002542,2/12/2024,119094,Redemption,342178,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,Verified
INV000990,2/12/2024,120841,SIP,5174,West Bengal,Kolkata,T30,56+,Male,32.4,Cheque,Verified
INV000685,2/12/2024,149323,SIP,435,Karnataka,Bangalore,T30,18-25,Male,4,Cheque,Verified
INV003491,2/12/2024,149322,SIP,3008,Delhi,Noida,T30,46-55,Male,92.5,Net Banking,Verified
INV003225,2/12/2024,100025,Lumpsum,283739,West Bengal,Kolkata,T30,26-35,Male,9.2,Cheque,Verified
INV003426,2/12/2024,119092,Lumpsum,137087,Karnataka,Bangalore,T30,46-55,Male,27.8,Mandate,Verified
INV001692,2/12/2024,100016,SIP,15519,Rajasthan,Jaipur,T30,26-35,Male,11.7,UPI,Verified
INV003750,2/12/2024,100025,SIP,7736,Uttar Pradesh,Kanpur,B30,26-35,Female,23.6,Mandate,Verified
INV003533,2/12/2024,120843,SIP,2491,Telangana,Hyderabad,T30,56+,Female,11.4,Cheque,Verified
INV001150,2/12/2024,101207,SIP,46438,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,Verified
INV000260,2/12/2024,102886,Lumpsum,98111,Delhi,Gurugram,T30,18-25,Male,4.1,Cheque,Verified
INV000581,2/12/2024,102887,Lumpsum,199364,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Mandate,Verified
INV002456,2/12/2024,100025,Lumpsum,171805,Delhi,Gurugram,T30,26-35,Male,22.5,Cheque,Verified
INV000749,2/12/2024,101206,Lumpsum,156895,Uttar Pradesh,Kanpur,B30,36-45,Male,36.1,Mandate,Verified
INV001741,2/12/2024,120841,Redemption,491114,Rajasthan,Udaipur,B30,36-45,Male,52.8,Mandate,Verified
INV003804,2/12/2024,102887,Lumpsum,376556,Karnataka,Bangalore,T30,46-55,Male,81.9,Net Banking,Verified
INV000040,2/12/2024,148567,Lumpsum,200659,Karnataka,Mysore,B30,26-35,Male,14.7,Cheque,Verified
INV004522,2/12/2024,102886,Lumpsum,269126,Punjab,Chandigarh,T30,46-55,Female,69.1,Cheque,Verified
INV002467,2/12/2024,118636,SIP,12975,Punjab,Chandigarh,T30,36-45,Male,12.3,Net Banking,Verified
INV003853,2/12/2024,120507,SIP,2655,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Net Banking,Verified
INV004243,2/12/2024,118634,SIP,13203,Punjab,Amritsar,B30,36-45,Female,38.7,UPI,Verified
INV001507,2/12/2024,119599,Lumpsum,353564,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,Verified
INV003593,2/12/2024,120507,SIP,41714,Karnataka,Bangalore,T30,26-35,Female,21.6,Net Banking,Pending
INV000146,2/12/2024,118635,SIP,4460,Delhi,Gurugram,T30,26-35,Male,14.1,Cheque,Verified
INV000473,2/12/2024,120842,Redemption,491638,Karnataka,Mysore,B30,36-45,Male,15.4,UPI,Verified
INV003201,2/13/2024,120505,SIP,1917,Rajasthan,Jaipur,T30,36-45,Female,12.2,UPI,Verified
INV004641,2/13/2024,120844,SIP,2539,Haryana,Faridabad,B30,56+,Male,42.4,Net Banking,Verified
INV000291,2/13/2024,119120,SIP,3001,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Mandate,Verified
INV001499,2/13/2024,118633,Lumpsum,292617,Karnataka,Mysore,B30,26-35,Male,12.9,UPI,Verified
INV002750,2/13/2024,119094,Lumpsum,108284,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Cheque,Verified
INV004896,2/13/2024,149324,SIP,14261,Uttar Pradesh,Agra,B30,18-25,Female,3.5,UPI,Verified
INV001867,2/13/2024,119092,SIP,5405,Rajasthan,Jaipur,T30,26-35,Male,22.1,Net Banking,Verified
INV002284,2/13/2024,148569,SIP,23158,Karnataka,Bangalore,T30,36-45,Male,55.3,UPI,Pending
INV002016,2/13/2024,149323,Lumpsum,333319,Delhi,Noida,T30,46-55,Male,17.2,Net Banking,Verified
INV004945,2/13/2024,149322,Lumpsum,456798,West Bengal,Kolkata,T30,36-45,Female,56.8,Cheque,Verified
INV003127,2/13/2024,148568,Lumpsum,93578,Punjab,Amritsar,B30,46-55,Female,37,Mandate,Verified
INV002143,2/13/2024,118634,SIP,2054,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,Net Banking,Verified
INV002365,2/13/2024,101208,SIP,20432,Gujarat,Ahmedabad,T30,46-55,Male,76.9,UPI,Verified
